Timestamp,SHD,sSCRT,Ratio,CP
2022-02-22 23:02:15.299807+00:00,9559.12177868,75423.565941,0.1267391916494324,720983051.8123202
2022-02-22 23:02:53.198393+00:00,9521.36381957,75723.505941,0.12573854975743695,720991049.7576313
2022-02-22 23:03:59.382372+00:00,9503.22358504,75868.736019,0.12525875721272176,720997561.5029346
2022-02-22 23:07:52.393773+00:00,9500.30590333,75892.101845,0.12518174714324254,720998183.174175
2022-02-22 23:08:41.966489+00:00,9500.30590333,75892.101845,0.12518174714324254,720998183.174175
2022-02-22 23:09:19.141137+00:00,9433.38538113,76431.993845,0.12342194553056408,721012453.3880411
2022-02-22 23:09:44.279461+00:00,9438.37500725,76472.421226,0.12342194553192765,721775389.2433729
2022-02-22 23:12:18.630538+00:00,9438.19043333,76473.920926,0.12341711159890528,721775428.8830082
2022-02-22 23:13:20.998479+00:00,9438.19043333,76473.920926,0.12341711159890528,721775428.8830082
2022-02-22 23:16:30.718506+00:00,9438.19043333,76473.920926,0.12341711159890528,721775428.8830082
2022-02-22 23:16:46.083459+00:00,9438.19043333,76473.920926,0.12341711159890528,721775428.8830082
2022-02-22 23:17:11.074543+00:00,9441.22020736,76449.448451,0.12349625011894384,721776077.5571079
